bin_id,name,Avg. NLL,Ensemble Diversity (NLL),Ensemble NLL,Ensemble Accuracy,Total Variance,num_params,ensemble_hyperparameters,ens_size,type,binning,seed,dataset,Num. Params
0,FixPNASNet--efficientnet-b4-autoaug--efficientnet-b5-randaug--pnasnet5large,0.7782471829074289,0.0995068886778614,0.6787402924937478,0.84522,0.0372853673694265,221846760.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['FixPNASNet', 'efficientnet-b4-autoaug', 'efficientnet-b5-randaug', 'pnasnet5large']}",4,het,8,78720,imagenet,
0,efficientnet-b4--efficientnet-b4-autoaug--efficientnet-b5--efficientnet-b5-autoaug,0.8293587565422058,0.0568419769406318,0.7725168081435189,0.84262,0.0216079223901033,99462824.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b4', 'efficientnet-b4-autoaug', 'efficientnet-b5', 'efficientnet-b5-autoaug']}",4,het,8,78720,imagenet,
0,FixPNASNet--efficientnet-b5-autoaug--efficientnet-b7-autoaug--pnasnet5large,0.7524031764994537,0.0913897383797445,0.6610134366412941,0.84866,0.0328794813591183,268853104.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['FixPNASNet', 'efficientnet-b5-autoaug', 'efficientnet-b7-autoaug', 'pnasnet5large']}",4,het,8,78720,imagenet,
0,FixPNASNet--efficientnet-b4--efficientnet-b4-autoaug--efficientnet-b5-autoaug,0.8045656085014343,0.0948810875415802,0.7096844941552076,0.84742,0.0404798425734043,155130708.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['FixPNASNet', 'efficientnet-b4', 'efficientnet-b4-autoaug', 'efficientnet-b5-autoaug']}",4,het,8,78720,imagenet,
0,efficientnet-b4-autoaug--efficientnet-b5-randaug--efficientnet-b7-autoaug--pnasnet5large,0.7980876353501496,0.0771515480335262,0.7209360854842276,0.8482,0.0263969035967201,202137052.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b4-autoaug', 'efficientnet-b5-randaug', 'efficientnet-b7-autoaug', 'pnasnet5large']}",4,het,8,78720,imagenet,
0,FixPNASNet--efficientnet-b4--efficientnet-b5-autoaug--efficientnet-b7-randaug,0.7640764713287354,0.0945632681250572,0.6695132472032868,0.8521,0.0393543392419815,202137052.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['FixPNASNet', 'efficientnet-b4', 'efficientnet-b5-autoaug', 'efficientnet-b7-randaug']}",4,het,8,78720,imagenet,
0,efficientnet-b4--efficientnet-b6-autoaug--efficientnet-b7-autoaug--pnasnet5large,0.8203939856067355,0.0757482062183167,0.7446457774385685,0.84806,0.0265537199026782,214787972.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b4', 'efficientnet-b6-autoaug', 'efficientnet-b7-autoaug', 'pnasnet5large']}",4,het,8,78720,imagenet,
0,efficientnet-b5-autoaug--efficientnet-b5-randaug--efficientnet-b7-randaug--pnasnet5large,0.7515338654302238,0.0688594132420566,0.6826744506733055,0.85068,0.0230431249526991,213185220.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b5-autoaug', 'efficientnet-b5-randaug', 'efficientnet-b7-randaug', 'pnasnet5large']}",4,het,8,78720,imagenet,
0,efficientnet-b5--efficientnet-b7-autoaug--efficientnet-b7-randaug--pnasnet5large,0.7659442106851093,0.0725420461816127,0.6934021629401758,0.8522,0.0240129947487113,249143396.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b5', 'efficientnet-b7-autoaug', 'efficientnet-b7-randaug', 'pnasnet5large']}",4,het,8,78720,imagenet,
0,efficientnet-b4--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large,0.8516932930390357,0.0927722796735765,0.758921011734805,0.84098,0.0348908357575827,213494074.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b4', 'efficientnet-b4-autoaug', 'nasnetalarge', 'pnasnet5large']}",4,het,8,78720,imagenet,
0,efficientnet-b4--efficientnet-b5--efficientnet-b7-randaug--pnasnet5large,0.8082132610721502,0.0812285001393743,0.7269847590253011,0.84808,0.0287353018745654,202137052.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b4', 'efficientnet-b5', 'efficientnet-b7-randaug', 'pnasnet5large']}",4,het,8,78720,imagenet,
1,efficientnet-b3--efficientnet-b3-autoaug--inceptionv4--senet154,0.8583700410131339,0.1127175588805888,0.7456524808098499,0.83218,0.0401863576188602,182235288.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3', 'efficientnet-b3-autoaug', 'inceptionv4', 'senet154']}",4,het,8,78720,imagenet,
1,efficientnet-b3--efficientnet-b3-autoaug--inceptionresnetv2--polynet,0.8603845076640819,0.1425289063145129,0.7178556000268748,0.83022,0.0487780513577663,175676552.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3', 'efficientnet-b3-autoaug', 'inceptionresnetv2', 'polynet']}",4,het,8,78720,imagenet,
1,efficientnet-b3--efficientnet-b3-autoaug--inceptionresnetv2--se_resnext101_32x4d,0.8629005229964068,0.1093319472273854,0.7535685744463255,0.82874,0.0390720429578125,129265368.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3', 'efficientnet-b3-autoaug', 'inceptionresnetv2', 'se_resnext101_32x4d']}",4,het,8,78720,imagenet,
1,efficientnet-b3-autoaug--inceptionresnetv2--inceptionv4--polynet,0.8553970263151623,0.1484732352207814,0.7069237903941396,0.8302,0.0503422558773737,206123136.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3-autoaug', 'inceptionresnetv2', 'inceptionv4', 'polynet']}",4,het,8,78720,imagenet,
1,efficientnet-b3--efficientnet-b3-autoaug--inceptionresnetv2--inceptionv4,0.8597062658968543,0.1100780650002078,0.7496281995739478,0.82658,0.0401259846760383,122989768.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3', 'efficientnet-b3-autoaug', 'inceptionresnetv2', 'inceptionv4']}",4,het,8,78720,imagenet,
1,efficientnet-b3-autoaug--polynet--se_resnext101_32x4d--senet154,0.857255058530994,0.1446996747035326,0.7125553831272164,0.8333,0.0486887069120245,271644256.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3-autoaug', 'polynet', 'se_resnext101_32x4d', 'senet154']}",4,het,8,78720,imagenet,
1,efficientnet-b3-autoaug--inceptionresnetv2--polynet--se_resnext101_32x4d,0.8585912834147147,0.1493831019804349,0.7092081807340287,0.83156,0.0509261761790715,212398736.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3-autoaug', 'inceptionresnetv2', 'polynet', 'se_resnext101_32x4d']}",4,het,8,78720,imagenet,
1,efficientnet-b3-autoaug--inceptionv4--polynet--se_resnext101_32x4d,0.8601183138879048,0.1518276055170516,0.7082907076706006,0.8324,0.0516234362234511,199235088.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3-autoaug', 'inceptionv4', 'polynet', 'se_resnext101_32x4d']}",4,het,8,78720,imagenet,
1,inceptionresnetv2--polynet--se_resnext101_32x4d--senet154,0.8473481529937509,0.1503057250190428,0.6970424279747058,0.83172,0.049584235444379,315254488.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['inceptionresnetv2', 'polynet', 'se_resnext101_32x4d', 'senet154']}",4,het,8,78720,imagenet,
1,efficientnet-b3--inceptionv4--se_resnext101_32x4d--senet154,0.8531844230486328,0.1190230082684067,0.7341614141577663,0.8313,0.0414371475509481,218957472.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b3', 'inceptionv4', 'se_resnext101_32x4d', 'senet154']}",4,het,8,78720,imagenet,
1,inceptionresnetv2--inceptionv4--se_resnext101_32x4d--senet154,0.8466699112265234,0.1238245256474214,0.7228453855790978,0.82996,0.0431113018126501,262567704.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['inceptionresnetv2', 'inceptionv4', 'se_resnext101_32x4d', 'senet154']}",4,het,8,78720,imagenet,
2,efficientnet-b2-autoaug--resnext101_32x8d--resnext50_32x4d--wide_resnet50_2,0.9070148828024572,0.174249487978586,0.7327653941884744,0.81398,0.0537106881533314,191813498.0,"{'model_scores': [8, 8, 7, 8], 'model_names': ['efficientnet-b2-autoaug', 'resnext101_32x8d', 'resnext50_32x4d', 'wide_resnet50_2']}",4,het,8,78720,imagenet,
2,resnext101_64x4d--deepens_resnet50--deepens_resnet50--deepens_resnet50,0.9321940822008594,0.1451296832745872,0.7870643968342675,0.7989,0.0493793677224033,160126392.0,"{'model_scores': [8, 7, 7, 7], 'model_names': ['resnext101_64x4d', 'deepens_resnet50', 'deepens_resnet50', 'deepens_resnet50']}",4,het,8,78720,imagenet,
2,densenet169--resnext101_32x8d--resnext50_32x4d--se_resnext50_32x4d,0.940011926775982,0.1890956296130915,0.7509162971628958,0.80984,0.0596693606104156,155529640.0,"{'model_scores': [7, 8, 7, 8], 'model_names': ['densenet169', 'resnext101_32x8d', 'resnext50_32x4d', 'se_resnext50_32x4d']}",4,het,8,78720,imagenet,
2,densenet169--resnext101_64x4d--resnext50_32x4d--deepens_resnet50,0.9435049048788432,0.1687108918983829,0.7747940123022314,0.8014,0.0559424368697636,148190712.0,"{'model_scores': [7, 8, 7, 7], 'model_names': ['densenet169', 'resnext101_64x4d', 'resnext50_32x4d', 'deepens_resnet50']}",4,het,8,78720,imagenet,
2,resnext101_32x8d--deepens_resnet50--deepens_resnet50--deepens_resnet50,0.9405209750971594,0.1544087212218496,0.7861122517833099,0.79968,0.0510731672556807,165462456.0,"{'model_scores': [8, 7, 7, 7], 'model_names': ['resnext101_32x8d', 'deepens_resnet50', 'deepens_resnet50', 'deepens_resnet50']}",4,het,8,78720,imagenet,
2,FixResNet50_v2--resnext101_64x4d--wide_resnet50_2--deepens_resnet50,0.8865978321992517,0.1622047062398346,0.7243931245644022,0.81234,0.0539178043874466,203452600.0,"{'model_scores': [8, 8, 8, 7], 'model_names': ['FixResNet50_v2', 'resnext101_64x4d', 'wide_resnet50_2', 'deepens_resnet50']}",4,het,8,78720,imagenet,
2,efficientnet-b2-autoaug--resnext101_32x8d--se_resnext50_32x4d--wide_resnet50_2,0.8958821411640097,0.1702958856625369,0.7255862548660823,0.81856,0.0535822918775959,194344490.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['efficientnet-b2-autoaug', 'resnext101_32x8d', 'se_resnext50_32x4d', 'wide_resnet50_2']}",4,het,8,78720,imagenet,
2,FixResNet50_v2--resnext101_64x4d--resnext50_32x4d--deepens_resnet50,0.9023853180535324,0.1694384858850998,0.7329468307801471,0.80928,0.0546475412714142,159598264.0,"{'model_scores': [8, 8, 7, 7], 'model_names': ['FixResNet50_v2', 'resnext101_64x4d', 'resnext50_32x4d', 'deepens_resnet50']}",4,het,8,78720,imagenet,
2,FixResNet50_v2--efficientnet-b2-autoaug--resnext101_64x4d--se_resnext50_32x4d,0.8736331476637104,0.1595619769165956,0.7140711694269634,0.82258,0.0533675682563106,145682218.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['FixResNet50_v2', 'efficientnet-b2-autoaug', 'resnext101_64x4d', 'se_resnext50_32x4d']}",4,het,8,78720,imagenet,
2,FixResNet50_v2--efficientnet-b2-autoaug--resnext101_32x8d--se_resnext50_32x4d,0.8819600405600105,0.1711400657008479,0.7108199735390174,0.82262,0.0549007551338516,151018282.0,"{'model_scores': [8, 8, 8, 8], 'model_names': ['FixResNet50_v2', 'efficientnet-b2-autoaug', 'resnext101_32x8d', 'se_resnext50_32x4d']}",4,het,8,78720,imagenet,
2,efficientnet-b2-autoaug--resnext101_64x4d--se_resnext50_32x4d--deepens_resnet50,0.9041853678521764,0.1594132981990446,0.74477206831422,0.8148,0.0533815752979298,145682218.0,"{'model_scores': [8, 8, 8, 7], 'model_names': ['efficientnet-b2-autoaug', 'resnext101_64x4d', 'se_resnext50_32x4d', 'deepens_resnet50']}",4,het,8,78720,imagenet,
3,mnasnet0_5--vgg11_bn--vgg19--deepens_resnet101,1.2080939899114702,0.18655741118556,1.0215365778400571,0.74754,0.0605687983767931,323303776.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['mnasnet0_5', 'vgg11_bn', 'vgg19', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,vgg13--vgg19_bn--deepens_resnet101--deepens_resnet101,1.130760532207549,0.1483427938553576,0.982417736762278,0.75424,0.0499846658372577,365824440.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['vgg13', 'vgg19_bn', 'deepens_resnet101', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,vgg16--deepens_resnet101--deepens_resnet101--deepens_resnet101,1.1303352516556262,0.1236181696619658,1.006717079447758,0.7454,0.0416238616748633,272005048.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['vgg16', 'deepens_resnet101', 'deepens_resnet101', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,mnasnet0_5--vgg19--deepens_resnet101--deepens_resnet101,1.186968952127251,0.1767196097099783,1.0102493408273563,0.7501,0.0579530509777296,234984096.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['mnasnet0_5', 'vgg19', 'deepens_resnet101', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,mnasnet0_5--vgg19_bn--deepens_resnet101--deepens_resnet101,1.1699061314322232,0.1777346946015228,0.9921714349888544,0.75306,0.0587609488428828,234995104.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['mnasnet0_5', 'vgg19_bn', 'deepens_resnet101', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,mnasnet0_5--vgg11_bn--vgg13--vgg19,1.22669610932928,0.1751954436102182,1.0515006657190626,0.74038,0.0564687681439548,411802464.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['mnasnet0_5', 'vgg11_bn', 'vgg13', 'vgg19']}",4,het,8,78720,imagenet,
3,mobilenet_v2--vgg13--vgg19--deepens_resnet101,1.1491821427719229,0.1560749134005516,0.9931072286673136,0.75272,0.0523115705852343,324769144.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['mobilenet_v2', 'vgg13', 'vgg19', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,mnasnet0_5--mobilenet_v2--vgg13--deepens_resnet101,1.2172580685049856,0.1839615467391112,1.0332965210055547,0.74514,0.0599152614608295,183320416.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['mnasnet0_5', 'mobilenet_v2', 'vgg13', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,vgg11_bn--vgg19_bn--deepens_resnet101--deepens_resnet101,1.119520571205625,0.1376397700850729,0.9818807996561626,0.75288,0.0467664956194828,365645432.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['vgg11_bn', 'vgg19_bn', 'deepens_resnet101', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,mnasnet0_5--mobilenet_v2--vgg19_bn--deepens_resnet101,1.1700941562447111,0.1872673194359495,0.9828268358527692,0.75712,0.0615566283956087,193950816.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['mnasnet0_5', 'mobilenet_v2', 'vgg19_bn', 'deepens_resnet101']}",4,het,8,78720,imagenet,
3,mnasnet0_5--vgg16--vgg19_bn--deepens_resnet101,1.1770573163018705,0.1900673726799333,0.986989942736081,0.75594,0.0624236937751254,328803488.0,"{'model_scores': [7, 7, 7, 7], 'model_names': ['mnasnet0_5', 'vgg16', 'vgg19_bn', 'deepens_resnet101']}",4,het,8,78720,imagenet,
4,alexnet--resnet50-vtab-semi-rotation--deepens_alexnet--deepens_alexnet,2.040375485449532,0.3759187012089209,1.6644567796520962,0.62954,0.0912470596174882,208905526.0,"{'model_scores': [6, 6, 5, 5], 'model_names': ['alexnet', 'resnet50-vtab-semi-rotation', 'deepens_alexnet', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,alexnet--squeezenet1_0--deepens_alexnet--deepens_alexnet,2.0795719304665496,0.2890108273570242,1.790561099854096,0.60288,0.0700707039163394,184550968.0,"{'model_scores': [6, 6, 5, 5], 'model_names': ['alexnet', 'squeezenet1_0', 'deepens_alexnet', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,resnet50-vtab-semi-exemplar--deepens_alexnet--deepens_alexnet--deepens_alexnet,2.1118052005767822,0.3836179673671722,1.728187166663429,0.61916,0.085485354065895,210946330.0,"{'model_scores': [6, 5, 5, 5], 'model_names': ['resnet50-vtab-semi-exemplar', 'deepens_alexnet', 'deepens_alexnet', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,alexnet--resnet50-vtab-semi-exemplar--resnet50-vtab-semi-rotation--shufflenet_v2_x0_5,1.7679983295837345,0.3709654073993843,1.397032919903711,0.67912,0.1041997280423246,115714424.0,"{'model_scores': [6, 6, 6, 6], 'model_names': ['alexnet', 'resnet50-vtab-semi-exemplar', 'resnet50-vtab-semi-rotation', 'shufflenet_v2_x0_5']}",4,het,8,78720,imagenet,
4,resnet50-vtab-semi-exemplar--squeezenet1_1--deepens_alexnet--deepens_alexnet,2.008923699873137,0.3907467975511646,1.618176898366657,0.6454,0.0952498246943797,151080986.0,"{'model_scores': [6, 6, 5, 5], 'model_names': ['resnet50-vtab-semi-exemplar', 'squeezenet1_1', 'deepens_alexnet', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet,2.1908818186436947,0.2111515201672401,1.979730293766176,0.56168,0.0525670800473325,244403384.0,"{'model_scores': [6, 5, 5, 5], 'model_names': ['alexnet', 'deepens_alexnet', 'deepens_alexnet', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,alexnet--resnet50-vtab-semi-rotation--shufflenet_v2_x0_5--deepens_alexnet,1.910443728167354,0.3843095277249035,1.5261341977050376,0.65674,0.1016587106257384,149171478.0,"{'model_scores': [6, 6, 6, 5], 'model_names': ['alexnet', 'resnet50-vtab-semi-rotation', 'shufflenet_v2_x0_5', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,squeezenet1_0--squeezenet1_1--deepens_alexnet--deepens_alexnet,2.0460659643019365,0.2928863168733124,1.7531796444448955,0.61348,0.0729744953244954,124685624.0,"{'model_scores': [6, 6, 5, 5], 'model_names': ['squeezenet1_0', 'squeezenet1_1', 'deepens_alexnet', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,resnet50-vtab-semi-exemplar--squeezenet1_1--deepens_alexnet--deepens_alexnet,2.0171623392827094,0.3931504570387474,1.6240118779560708,0.64628,0.0960424172579953,151080986.0,"{'model_scores': [6, 6, 5, 5], 'model_names': ['resnet50-vtab-semi-exemplar', 'squeezenet1_1', 'deepens_alexnet', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,resnet50-vtab-semi-exemplar--resnet50-vtab-semi-rotation--shufflenet_v2_x0_5--deepens_alexnet,1.8623007991437872,0.4118150807232875,1.4504857147115426,0.67502,0.113845159646988,115714424.0,"{'model_scores': [6, 6, 6, 5], 'model_names': ['resnet50-vtab-semi-exemplar', 'resnet50-vtab-semi-rotation', 'shufflenet_v2_x0_5', 'deepens_alexnet']}",4,het,8,78720,imagenet,
4,shufflenet_v2_x0_5--squeezenet1_0--deepens_alexnet--deepens_alexnet,2.034163595015427,0.3381974478582302,1.6959661441734364,0.62842,0.0851549791302199,124816920.0,"{'model_scores': [6, 6, 5, 5], 'model_names': ['shufflenet_v2_x0_5', 'squeezenet1_0', 'deepens_alexnet', 'deepens_alexnet']}",4,het,8,78720,imagenet,
1,efficientnet-b1-autoaug--efficientnet-b5-autoaug--efficientnet-b6-autoaug--se_resnext50_32x4d,1.3535971813002436,0.1817355847982914,1.171861593371386,0.7376,0.0519544500013442,,"{'model_scores': [7, 7, 7, 7], 'model_names': ['efficientnet-b1-autoaug', 'efficientnet-b5-autoaug', 'efficientnet-b6-autoaug', 'se_resnext50_32x4d']}",4,het,3,55311,imagenetv2mf,108784592.0
1,efficientnet-b1-autoaug--efficientnet-b2-autoaug--efficientnet-b6-autoaug--se_resnext50_32x4d,1.4051256469408993,0.1944046589049252,1.2107209846094278,0.7248,0.0520516785203879,,"{'model_scores': [7, 7, 7, 7], 'model_names': ['efficientnet-b1-autoaug', 'efficientnet-b2-autoaug', 'efficientnet-b6-autoaug', 'se_resnext50_32x4d']}",4,het,3,55311,imagenetv2mf,87504802.0
1,efficientnet-b1-autoaug--efficientnet-b2-autoaug--efficientnet-b4-autoaug--polynet,1.4389325241206234,0.2175850802075409,1.2213474403884477,0.7249,0.0611876000428497,,"{'model_scores': [7, 7, 7, 7], 'model_names': ['efficientnet-b1-autoaug', 'efficientnet-b2-autoaug', 'efficientnet-b4-autoaug', 'polynet']}",4,het,3,55311,imagenetv2mf,131612418.0
1,efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b6-autoaug--se_resnext50_32x4d,1.3348876449475833,0.1742481136516482,1.1606395278780983,0.7372,0.0494181078633137,,"{'model_scores': [7, 7, 7, 7], 'model_names': ['efficientnet-b2-autoaug', 'efficientnet-b5-autoaug', 'efficientnet-b6-autoaug', 'se_resnext50_32x4d']}",4,het,3,55311,imagenetv2mf,110100402.0
1,efficientnet-b1-autoaug--efficientnet-b2-autoaug--efficientnet-b5-autoaug--se_resnext50_32x4d,1.4063882681822648,0.1872410174773144,1.219147247045345,0.7245,0.0515925182630197,,"{'model_scores': [7, 7, 7, 7], 'model_names': ['efficientnet-b1-autoaug', 'efficientnet-b2-autoaug', 'efficientnet-b5-autoaug', 'se_resnext50_32x4d']}",4,het,3,55311,imagenetv2mf,74853882.0
1,FixResNet50_v2--efficientnet-b1-autoaug--efficientnet-b2-autoaug--inceptionresnetv2,1.4394988551286707,0.2019073688066509,1.2375914830442882,0.7149,0.0589590144205476,,"{'model_scores': [7, 7, 7, 7], 'model_names': ['FixResNet50_v2', 'efficientnet-b1-autoaug', 'efficientnet-b2-autoaug', 'inceptionresnetv2']}",4,het,3,55311,imagenetv2mf,98304698.0
